@relation InitialSetByLHS

@attribute executorTerminationTimeoutMillis numeric
@attribute maxConnections numeric
@attribute maxKeepAliveRequests numeric
@attribute connectionTimeout numeric
@attribute acceptorThreadCount numeric
@attribute minSpareThreads numeric
@attribute asyncTimeout numeric
@attribute socketBuffer numeric
@attribute maxThreads numeric
@attribute acceptCount numeric
@attribute processorCache numeric
@attribute keepAliveTimeout numeric
@attribute performance numeric

@data
193548,293.973585,12866.778976,129943,23.505476,6390.973138,47765,85740.450542,6162.177148,1266.191061,3829.000472,9315.563079,3822.7
193548,282.047212,12871.956577,129939,23.444112,6400.236027,47748,85882.551195,6187.922426,1248.150653,3816.218976,9059.204395,4353.4
193551,278.529717,12887.216577,130367,23.455427,6388.49697,47841,85979.64699,6172.96212,1292.51416,3828.731869,9196.73229,4949
193552,299.10513,12881.495196,129928,23.497408,6398.335882,47975,85890.400525,6157.814491,1246.940588,3836.500589,9252.826797,4026.7
193555,245.914872,12860.083659,130306,23.47519,6394.897265,48354,86046.535274,6183.450839,1258.793468,3811.108361,9152.35309,4672.9
193556,288.04134,12881.886077,130363,23.529502,6389.219221,48302,85781.008989,6180.168732,1260.68674,3841.294313,9153.848151,3061.9
193558,255.784513,12884.069105,129774,23.471503,6391.227301,47790,85747.908221,6173.269444,1277.78685,3839.975429,9314.3627,4516
193559,253.157591,12870.622396,129986,23.466278,6377.047935,48313,85836.446545,6173.546812,1263.457188,3810.779274,9049.211878,4638
193562,245.278039,12852.673791,130228,23.450763,6382.227296,48216,85769.263016,6183.301533,1277.917422,3836.366217,9321.308094,4283.9
193564,268.732,12879.980758,129937,23.476515,6392.459512,47995,85838.178119,6162.307702,1290.798584,3813.937695,9248.14308,3875
193565,288.714664,12849.929763,129956,23.482049,6379.748992,47796,85814.176139,6179.51726,1259.004933,3831.050876,8988.601636,4696.3
193566,279.937019,12886.278072,129894,23.443062,6373.075441,47781,85894.429388,6185.772783,1294.545697,3829.7499,9380.074714,4051.2
193569,282.688285,12854.403916,130015,23.468192,6400.768753,47961,85731.453119,6161.369881,1269.073678,3813.623667,9381.562386,2263.8
193571,266.185405,12849.183016,130348,23.436521,6370.862503,48018,85736.496242,6160.639285,1270.463548,3811.381972,9088.881918,4244.2
193573,284.742117,12897.990122,130257,23.512155,6377.755164,48077,85926.380073,6178.31751,1254.480317,3841.585601,9174.93858,4779.9
193574,267.594448,12875.401572,130235,23.459986,6381.267416,47705,85780.531401,6186.863796,1248.328001,3839.583796,8995.228992,3799.3
193575,297.482842,12859.988771,129992,23.448795,6369.182098,47994,85755.833023,6185.499836,1247.329962,3827.648333,9187.800717,2033.9
193578,274.017744,12887.643063,129880,23.443274,6397.24633,48094,85895.918679,6174.45362,1278.575677,3819.403251,9320.115472,4464.5
193580,277.249057,12854.895671,130275,23.533564,6392.02726,47898,85773.669977,6171.823541,1283.873879,3821.389086,9056.72875,4165.2
193580,255.124753,12855.31215,129834,23.495092,6391.823654,48275,85676.638376,6162.251699,1252.979047,3822.402297,8976.989798,3744.8
193583,283.811771,12888.473266,130156,23.437736,6399.061168,47868,85767.687753,6165.310181,1276.40718,3830.906338,9214.162833,4654.5
193585,293.34343,12900.495256,129814,23.482085,6383.127699,48110,85869.668279,6175.656881,1284.527551,3829.696704,9125.169009,4680.7
193586,247.043725,12849.768114,130026,23.466211,6397.020574,48148,85982.742533,6164.160266,1274.909847,3813.05403,9319.381096,4139
193589,292.828175,12896.964846,130045,23.51391,6389.135619,48294,85744.109764,6172.125263,1265.520624,3812.149179,9081.808967,4099
193591,264.801303,12893.725591,130182,23.436768,6397.545301,48110,85811.634128,6165.843307,1274.499462,3841.072048,9087.369925,3889.6
193592,243.998389,12855.788037,130019,23.53137,6398.705137,47875,85734.805478,6162.450365,1292.40347,3826.141634,9079.247556,2203
193594,254.661785,12867.887769,129869,23.449943,6388.63048,48264,85963.770949,6181.291564,1271.389,3835.598718,8978.846202,4620.3
193595,289.951881,12880.692981,129961,23.49467,6383.079543,47948,85945.616087,6165.115895,1264.101456,3822.568347,9384.481333,4780
193597,243.837732,12890.851417,129864,23.44649,6389.719175,48329,85717.849657,6166.027247,1287.46803,3832.011075,9204.796984,4587.6
193599,259.588403,12860.933476,130150,23.479503,6377.033437,47830,85873.024572,6184.278835,1258.833972,3815.699778,9421.858105,4224.9
193601,266.789238,12864.358084,129878,23.490894,6370.493376,47993,85711.812473,6164.484936,1250.450706,3819.838647,9046.424089,3751.1
193603,268.569579,12859.655259,129819,23.522759,6385.415723,48102,86026.433563,6179.556613,1280.913633,3831.254765,9150.845887,4779.5
193604,244.75785,12869.067216,129952,23.498819,6378.314346,47906,85903.470155,6187.870948,1250.858892,3825.788519,9288.031054,4365
193606,264.684491,12880.774432,130129,23.456648,6390.31531,48373,85672.426188,6160.992112,1247.461668,3832.810876,8993.604724,4167.2
193607,249.624882,12881.606256,129824,23.52703,6389.408315,48352,85948.551595,6180.221411,1293.73378,3841.919399,9184.679931,3217.9
193611,241.197179,12879.005478,129962,23.437118,6385.048029,47779,85988.313928,6166.394253,1276.295364,3827.682647,8995.32984,4658
193612,262.57193,12857.854687,130157,23.495988,6397.354486,47704,85719.74205,6174.600805,1253.594372,3832.390471,9407.559403,4269.6
193614,258.367346,12868.119317,129914,23.527091,6383.892239,48181,86041.271959,6180.475917,1280.368418,3841.861474,9260.176574,4575.3
193615,243.796316,12883.925964,130198,23.510763,6384.497356,48015,85859.012966,6181.654698,1270.786172,3839.17076,9300.37567,4186.1
193617,270.206496,12856.394853,129848,23.471673,6382.833604,48085,85992.499462,6170.682944,1259.370063,3814.138889,9127.947595,4083.4
193619,292.057257,12876.450292,130180,23.490147,6386.526328,47786,85728.2114,6158.890443,1282.88846,3836.230762,8998.815593,3103.2
193621,292.094812,12851.686473,129924,23.517962,6374.572536,48256,85783.027399,6186.207965,1246.513825,3835.678989,9107.332832,4515.5
193622,285.359499,12880.004207,130041,23.527525,6396.382601,48355,85802.406011,6171.507589,1287.773491,3836.282101,9218.029546,4719.6
193624,294.319003,12897.324943,130149,23.470723,6371.328775,48183,85887.585217,6168.778819,1271.071763,3838.441756,9380.982624,2328.7
193626,267.380206,12856.5799,129909,23.496286,6393.862316,48149,85834.30361,6185.279738,1285.835997,3813.346954,9064.41946,4635.1
193628,273.642412,12858.932157,129971,23.504647,6377.706603,48155,85722.902989,6180.083299,1260.735065,3812.899019,9154.488522,2944.7
193629,296.695847,12882.586257,129920,23.497017,6370.257953,48182,85886.34325,6183.525618,1269.336341,3814.310992,8991.067523,4267.9
193632,292.269635,12900.281193,130184,23.471155,6389.317167,48199,86020.870452,6163.059984,1280.00685,3827.948818,9374.140249,4454.5
193634,243.020866,12901.372544,130195,23.529982,6398.412953,47926,85820.60785,6178.559105,1277.32568,3816.949595,9122.414997,3405.3
193635,264.050922,12862.168132,129799,23.469187,6375.163399,48267,85975.407454,6170.044894,1284.658036,3829.053903,9277.385251,4170.6
193637,266.668882,12861.068716,129889,23.437017,6381.809561,47899,85808.046319,6180.88796,1273.946503,3812.317082,8983.178633,4467.5
193640,239.09463,12856.781082,129828,23.485406,6382.146018,47816,85865.761266,6180.539737,1277.002136,3822.326135,9219.999335,4014.6
193641,290.178207,12880.211281,130172,23.457448,6386.430856,48126,85816.800183,6162.82302,1265.626903,3828.124716,9173.110145,4179.5
193643,292.754986,12873.302875,130161,23.45218,6378.3701,48237,85789.455259,6179.223486,1264.469843,3828.870529,9007.67485,4080.4
193645,251.258424,12852.962685,130110,23.508659,6392.362978,48266,85867.969694,6180.343591,1247.711934,3833.17322,9325.278214,2432.7
193647,261.825428,12849.010882,129807,23.493068,6382.392694,48271,85940.634438,6156.653032,1292.889255,3836.982691,9228.89488,4740.8
193648,269.173805,12862.827169,130154,23.495412,6376.86851,48345,85801.035392,6177.528806,1255.200423,3821.641574,9197.138489,4272.6
193649,281.070792,12872.764391,130139,23.499263,6399.856975,47998,86013.102291,6185.098675,1265.10261,3811.2974,8989.211924,4202.7
193651,299.142337,12893.325043,130335,23.442272,6393.42302,47735,85946.252126,6185.592685,1287.280594,3831.921824,9187.875061,4142.9
193653,277.310608,12895.009025,129960,23.523832,6375.503415,48146,85880.09247,6165.880195,1273.275385,3820.626083,9175.971522,4774.1
193656,268.168103,12885.658347,130082,23.523901,6373.375732,48167,85752.077504,6175.520656,1253.682853,3840.241658,9297.666864,4657.9
193657,289.368777,12889.206628,129816,23.488491,6401.885457,48093,85712.543758,6159.849256,1294.078616,3813.69294,9318.643307,4211
193659,296.583812,12899.047833,130350,23.458698,6386.644325,48081,85855.393763,6168.345277,1268.893109,3817.428511,9084.822488,2471.5
193661,290.599878,12858.638082,129783,23.455072,6371.862178,48362,85764.48383,6176.647893,1286.950304,3825.627454,9333.907942,4120.9
193662,284.111219,12862.25623,129892,23.485251,6373.93483,48297,85905.207032,6165.450918,1283.194982,3819.26493,9104.984863,4703.3
193664,277.777395,12856.697517,129968,23.503505,6374.853419,47864,86003.368281,6179.668822,1265.766762,3828.487057,9044.85842,4749.6
193666,288.322208,12866.403757,129806,23.437362,6392.72662,47895,85706.192994,6161.153157,1279.434254,3824.036965,8976.001284,4816.5
193667,252.956107,12900.679348,130242,23.445777,6396.255882,47920,85923.990402,6171.43535,1252.879767,3816.059679,9129.636184,1637.7
193670,242.522312,12900.016807,130020,23.517227,6386.147473,47831,86045.386906,6172.39062,1273.123931,3818.221326,9376.504251,4492.8
193672,291.50792,12896.57861,130028,23.437595,6383.671654,48211,85715.442199,6187.334598,1284.800368,3841.211951,9095.888545,4101.5
193673,255.993427,12861.125788,130048,23.508218,6390.736689,47916,85917.540981,6176.095036,1250.033268,3825.065061,8971.986584,4685.5
193676,286.921406,12867.412037,130073,23.515915,6389.533665,47897,85727.960134,6185.397816,1267.13522,3838.048799,9219.243869,4243.1
193677,267.995483,12879.679052,130299,23.480361,6383.811256,48228,85863.029111,6186.261251,1291.329125,3810.123504,9338.06029,3027.4
193678,252.090303,12887.89033,130323,23.465152,6372.501556,47990,85844.158068,6160.445533,1278.406293,3841.966179,8985.31499,5038.8
193679,240.493849,12888.230878,130115,23.500255,6381.623038,47938,85995.783904,6170.722941,1252.462998,3828.55824,9251.150646,2866.6
193682,297.03926,12880.519089,129916,23.504347,6395.814432,48288,85991.098898,6181.811278,1258.609829,3811.158712,9334.575327,3851
193683,277.850227,12902.308449,130346,23.531811,6369.379975,48055,85908.004036,6175.11179,1266.222104,3826.116844,9069.126967,3959.7
193686,285.946073,12890.688833,129983,23.483406,6388.372007,47931,85944.937368,6157.233646,1272.795388,3837.60796,9363.422175,3665.8
193687,254.193804,12902.353791,129875,23.534677,6380.729278,48120,85899.2629,6165.173872,1250.687866,3841.028131,9247.50953,4700.2
193689,247.710697,12890.613586,129817,23.479775,6398.048597,48173,85871.867541,6185.362434,1280.270855,3811.625101,9193.647629,4245.8
193691,286.548432,12860.807616,130268,23.533825,6394.577604,47932,86021.854515,6181.512987,1274.870157,3810.766691,9365.918125,5028.4
193693,288.856284,12868.836473,129965,23.53037,6386.969468,47729,85698.821412,6156.844617,1249.364273,3835.07774,9311.523618,2289
193694,238.378595,12899.137028,130159,23.515843,6388.096195,47952,85955.489716,6157.390709,1295.710672,3818.376423,9382.245688,4459.5
193697,281.166517,12889.715772,130354,23.456838,6385.476017,48364,85797.15015,6165.667903,1268.998339,3829.102625,9162.173521,4386.5
193699,279.39593,12902.564045,129989,23.520137,6379.875967,47707,85956.256575,6183.636889,1256.873781,3839.106857,9192.210508,4812.3
193700,292.630513,12859.063887,130256,23.462658,6394.951264,48261,85766.124457,6181.223624,1251.058449,3814.889999,9003.720822,4841.2
193702,275.415071,12873.134879,130084,23.461875,6377.386531,47936,85768.296058,6159.684363,1258.368218,3820.547987,9039.382454,4602.2
193704,272.989552,12857.498689,129886,23.501447,6372.310144,47844,85866.515515,6172.686698,1284.060128,3810.589353,9073.795279,3835.4
193706,299.646581,12851.384952,130127,23.505167,6373.566129,48032,85849.760893,6164.381622,1279.367978,3830.00937,9054.124706,4793.1
193708,255.282899,12865.025678,130142,23.493707,6381.456087,47944,85840.275023,6174.99044,1292.046726,3818.090317,9202.78708,3396.1
193710,259.005736,12851.049569,129966,23.506032,6396.354473,47854,85715.950641,6160.957182,1294.925764,3820.313253,9047.718449,4471.9
193711,257.820989,12887.720421,130211,23.501257,6368.498364,48235,85970.357795,6174.745938,1254.973221,3811.78445,9016.225451,4710.2
193712,295.850922,12881.073233,129985,23.488939,6390.529473,48158,85808.956946,6167.261418,1282.097368,3825.859467,9111.412009,4342.3
193714,261.073234,12866.931716,130165,23.529287,6373.597689,47742,85713.847408,6171.079774,1248.256995,3820.821676,9042.452176,4427.7
193717,245.976422,12869.673527,130184,23.447756,6385.649831,48310,85885.985951,6175.387603,1261.920311,3826.051832,9017.465885,4666.5
193718,254.424729,12861.368942,129913,23.475789,6375.964552,47807,85910.006387,6157.035818,1278.201451,3817.19111,9167.442521,4070.2
193719,282.799347,12878.398535,130034,23.512024,6387.866492,48140,85787.185872,6168.277898,1268.21514,3826.663847,9015.427165,4483.4
193722,289.755101,12901.448041,129862,23.436196,6397.163785,48147,86045.289409,6158.75486,1266.023313,3837.49203,9120.619998,2819.8
193724,284.875489,12884.443751,129923,23.467873,6400.410934,48007,85974.388701,6177.736061,1286.50271,3824.297385,9076.476776,4381.8
193726,254.011797,12863.861584,129845,23.445483,6395.067821,48281,85777.267003,6187.805822,1275.939487,3815.172745,9201.289471,2087.8
193728,288.501844,12858.341424,130155,23.46099,6395.709279,47968,85811.368032,6171.036598,1260.155828,3834.304167,9014.103048,4170.7
193730,242.797049,12861.893383,129876,23.458658,6387.802157,48370,85954.892249,6163.146301,1264.794326,3834.975107,9338.923052,4756.2
193730,274.11459,12898.102295,130230,23.463672,6370.128219,47860,85681.707994,6183.800138,1272.528607,3829.243751,9057.46106,4667.2
193733,265.742797,12868.373099,130152,23.458205,6372.97148,47999,85702.891941,6157.766195,1249.633171,3816.826418,9169.463254,4183.8
193734,280.582273,12864.80068,129879,23.46567,6401.303722,47865,85732.063271,6163.604749,1284.331909,3835.99179,9303.211229,3744.3
193736,272.766832,12889.481287,130085,23.471304,6383.963961,48042,85949.336706,6187.292161,1274.653017,3840.724478,9031.13789,4282.3
193737,281.852971,12854.296855,130202,23.502345,6398.316528,47728,85893.651194,6172.754971,1256.148205,3820.812316,9072.664623,3330.9
193739,276.002419,12854.01435,130010,23.520884,6372.892191,48104,85896.905569,6163.286656,1256.586175,3813.201532,9405.987165,4423.3
193741,267.077197,12888.825687,130325,23.504154,6389.907398,48230,85989.425891,6168.502305,1266.304242,3812.587784,9361.848453,4187.2
193743,258.276679,12885.997845,129896,23.513445,6387.93824,47910,86038.841439,6169.031306,1274.597778,3840.80086,9100.673438,4792.2
193745,261.03932,12898.815473,130276,23.514491,6394.214109,47905,85929.633487,6178.002905,1261.84486,3839.856641,9257.139229,4713.4
193747,249.723982,12863.087591,129767,23.519394,6388.031335,47751,86032.383005,6159.216365,1265.402997,3841.64776,9145.45013,4549
193749,250.04525,12871.495937,130264,23.438985,6397.22118,47924,85800.236317,6172.290228,1292.97632,3827.564168,9157.441026,4096.1
193750,296.207621,12898.757043,130194,23.51994,6369.039633,48230,85823.915527,6176.269997,1270.534823,3831.364679,9228.480232,3887.1
193753,262.157169,12870.94534,130009,23.440993,6373.898314,48004,86025.623162,6176.580396,1269.972508,3841.432331,9362.672359,4445.7
193754,261.618038,12861.824372,130058,23.455583,6398.894574,48161,85953.248003,6166.797143,1251.518276,3836.716235,9117.648893,4955.1
193756,276.453066,12876.281648,129923,23.504884,6375.372534,47913,85996.175472,6179.396008,1256.662364,3834.014412,9143.503103,4841.2
193758,253.43886,12852.063716,129972,23.469353,6369.611299,48029,85855.757203,6184.077728,1251.231908,3813.169885,9128.552558,3283.4
193759,271.147838,12874.077723,130047,23.505755,6396.572006,48019,85792.300579,6161.410167,1259.541914,3824.436157,8997.444955,3820.4
193762,250.207012,12856.100045,130189,23.460333,6376.66962,47859,85928.560042,6179.997934,1248.962439,3815.341986,9095.35711,3218.4
193763,248.747739,12897.635483,130344,23.478278,6381.872529,47740,85938.871857,6166.976452,1264.679237,3824.001186,9194.336888,4289.6
193765,292.456183,12883.330105,129871,23.477704,6368.369028,48224,85679.600795,6176.684323,1254.283405,3812.547005,9411.027506,4359.3
193767,243.09692,12870.372984,129859,23.524809,6369.09067,48279,85918.840852,6176.206613,1281.705754,3841.806434,9026.245071,4539.5
193769,269.671892,12854.262882,129774,23.479973,6376.176209,48152,85761.192618,6172.350525,1252.713674,3825.139618,9162.665354,4656.4
193770,292.993844,12877.621384,130145,23.526562,6368.128546,48334,85932.303327,6183.217707,1281.412184,3834.577353,9272.294734,2028.5
193771,290.429433,12869.316039,129830,23.474704,6392.148573,47791,85664.569873,6187.466274,1263.736679,3818.443459,9317.82892,4351.1
193775,254.742329,12891.891726,130342,23.455689,6368.640218,48225,85937.702232,6169.706453,1287.192522,3832.24464,9109.065427,4684.9
193775,240.628967,12885.787802,130232,23.497121,6398.21027,47943,85690.292739,6157.214513,1255.686236,3810.916255,9391.536018,4862.5
